Price,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,TSLA,TSLA,TSLA,TSLA,TSLA
Date,,,,,,,,,,,
2019-02-28,41.522579193115234,41.944641840818875,41.46742460953189,41.803156593765635,112861600.0,AAPL,,,,,
2019-03-01,41.95903396606445,42.00219747263163,41.460234932688365,41.79356653922759,103544800.0,AAPL,,,,,
2019-03-04,42.17007064819336,42.6257025734986,41.71923222922576,42.13170064250141,109744800.0,AAPL,,,,,
2019-03-05,42.09332275390625,42.2060323375408,41.85591250470838,42.19164450289204,78949600.0,AAPL,,,,,
2019-03-06,41.85112380981445,42.08373692114546,41.71203529361494,41.88709340057084,83241600.0,AAPL,,,,,
2019-03-07,41.366703033447266,41.83192914868097,41.25159671044186,41.695237417041284,99185600.0,AAPL,,,,,
2019-03-08,41.46502685546875,41.50339685145408,40.647284154456955,40.843927639508614,95997600.0,AAPL,,,,,
2019-03-11,42.90147399902344,42.95423183564589,42.05016201359641,42.08373484970482,128044000.0,AAPL,,,,,
2019-03-12,43.38347625732422,43.80553517255672,43.01417150472757,43.165251054350165,129870400.0,AAPL,,,,,
2019-03-13,43.575340270996094,43.95663259884418,43.385890654078885,43.704834466790956,124130000.0,AAPL,,,,,
2019-03-14,44.05974197387695,44.14847305792575,43.779168204582994,44.100508727449785,94318000.0,AAPL,,,,,
2019-03-15,44.63287353515625,44.92304158831314,44.06213541625001,44.32832130796236,156171600.0,AAPL,,,,,
2019-03-18,45.08850860595703,45.177236016053754,44.553736415426016,44.55613682704856,104879200.0,AAPL,,,,,
2019-03-19,44.731201171875,45.321128025047585,44.58491874977041,45.16765168539396,126585600.0,AAPL,,,,,
2019-03-20,45.12208938598633,45.4410331590325,44.29954941146415,44.65925993847138,124140800.0,AAPL,,,,,
2019-03-21,46.7839469909668,47.08130898978615,45.51776631722706,45.568127397516854,204136800.0,AAPL,,,,,
2019-03-22,45.81513595581055,47.4074545631064,45.75038703011649,46.843906552586944,169630800.0,AAPL,,,,,
2019-03-25,45.26117706298828,46.038149445166745,44.74799020026419,45.9254398560445,175381200.0,AAPL,,,,,
2019-03-26,44.79354476928711,46.25397207752879,44.263573385696226,45.961407265374014,199202000.0,AAPL,,,,,
2019-03-27,45.19643020629883,45.505779657912726,44.736001158296965,45.26357588043463,119393600.0,AAPL,,,,,
2019-03-28,45.256385803222656,45.457822842725506,44.971014834344395,45.31154039897972,83121600.0,AAPL,,,,,
2019-03-29,45.55134201049805,45.5825180935471,45.21321323934413,45.52256633947718,94256000.0,AAPL,,,,,
2019-04-01,45.860687255859375,45.96619925125259,45.174839160401184,45.9566085822765,111448000.0,AAPL,,,,,
2019-04-02,46.52736282348633,46.63287850632169,45.815135623512674,45.82472629505906,91062800.0,AAPL,,,,,
2019-04-03,46.8463020324707,47.12207863716483,46.31872367001549,46.34270583527788,93087200.0,AAPL,,,,,
2019-04-04,46.927833557128906,47.09090056469709,46.31632496041921,46.71200505637957,76457200.0,AAPL,,,,,
2019-04-05,47.241973876953125,47.26595603801821,46.98537865838008,47.11007930942324,74106400.0,AAPL,,,,,
2019-04-08,47.985382080078125,48.016554501792015,47.083705419783556,47.10289041884987,103526800.0,AAPL,,,,,
2019-04-09,47.84149932861328,48.64485428977716,47.77675041021898,48.03814283663869,143072800.0,AAPL,,,,,
2019-04-10,48.110084533691406,48.13886386513232,47.52495480297888,47.644858316348994,86781200.0,AAPL,,,,,
2019-04-11,47.709598541259766,48.20120358829662,47.587298297215426,48.165234004508335,83603200.0,AAPL,,,,,
2019-04-12,47.69042205810547,47.99497800548994,47.05253815033316,47.76955881573284,111042800.0,AAPL,,,,,
2019-04-15,47.77675247192383,47.92543531536256,47.484187609267856,47.62087936964728,70146400.0,AAPL,,,,,
2019-04-16,47.781551361083984,48.28994110049248,47.616083922723504,47.831912448084324,102785600.0,AAPL,,,,,
2019-04-17,48.71199417114258,48.77194591756139,47.62806557132455,47.85108431160369,115627200.0,AAPL,,,,,
2019-04-18,48.887054443359375,48.95659686229854,48.565713946311256,48.70959594868468,96783200.0,AAPL,,,,,
2019-04-22,49.047725677490234,49.14604742621135,48.52254775923759,48.640054507160215,77758000.0,AAPL,,,,,
2019-04-23,49.75514221191406,49.819891109401794,48.89663293925652,49.023730322999896,93292000.0,AAPL,,,,,
2019-04-24,49.67842483520508,49.99496820963209,49.65204591573909,49.72638550900737,70162400.0,AAPL,,,,,
2019-04-25,49.22758102416992,49.82230136391564,49.18921102569227,49.59928260869767,74172800.0,AAPL,,,,,
2019-04-26,48.9925651550293,49.16042930374587,48.46978405283882,49.136447142858934,74596400.0,AAPL,,,,,
2019-04-29,49.06690979003906,49.39304745224257,48.88705454233487,49.01654871064956,88818800.0,AAPL,,,,,
2019-04-30,48.122074127197266,48.77674626536594,47.74797576252946,48.69521275699777,186139600.0,AAPL,,,,,
2019-05-01,50.48417663574219,51.63285069157291,50.17482352002039,50.33070028395586,259309200.0,AAPL,,,,,
2019-05-02,50.155635833740234,50.99496038808363,49.911035312501575,50.321103259919994,127985200.0,AAPL,,,,,
2019-05-03,50.779136657714844,50.800718411388715,50.414628961508924,50.572902473446796,83569600.0,AAPL,,,,,
2019-05-06,49.994964599609375,50.0812952698857,48.800726710090686,48.99017263863798,129772400.0,AAPL,,,,,
2019-05-07,48.647247314453125,49.74076662983704,48.16043940571129,49.371465466336616,155054800.0,AAPL,,,,,
2019-05-08,48.656837463378906,49.24196711233455,48.3810608848263,48.41703047014557,105358000.0,AAPL,,,,,
2019-05-09,48.13405227661133,48.36426490416618,47.160436625257354,48.05731229465055,139634400.0,AAPL,,,,,
2019-05-10,47.46723556518555,47.869258710107935,46.40561691138866,47.525012204317946,164834800.0,AAPL,,,,,
2019-05-13,44.70847702026367,45.613622545249015,44.01758153296199,45.18753212621101,229722400.0,AAPL,,,,,
2019-05-14,45.41621780395508,45.66657591209046,44.63384366530505,44.87457416950506,146118800.0,AAPL,,,,,
2019-05-15,45.96026611328125,46.1600728668725,44.78068814556835,44.840870769905855,106178800.0,AAPL,,,,,
2019-05-16,45.758056640625,46.33340242339595,45.45954948024882,45.71713289394745,132125600.0,AAPL,,,,,
2019-05-17,45.49805450439453,45.95544088460756,44.958816980489125,44.99974071570775,131516400.0,AAPL,,,,,
2019-05-20,44.075347900390625,44.378670691851724,43.398895759522695,44.17886392909346,154449200.0,AAPL,,,,,
2019-05-21,44.920310974121094,45.257332191350116,44.462920838446536,44.5881017219555,113459200.0,AAPL,,,,,
2019-05-22,44.00072479248047,44.70606713644494,43.94535780058596,44.45329935211288,118994400.0,AAPL,,,,,
2019-05-23,43.2496452331543,43.46148558867076,42.80429231082718,43.28334735834484,146118800.0,AAPL,,,,,
2019-05-24,43.08354568481445,43.846661067286355,42.99928852524622,43.37964322495028,94858800.0,AAPL,,,,,
2019-05-28,42.90541076660156,43.47353508924003,42.8283788901586,43.07151545654248,111792800.0,AAPL,,,,,
2019-05-29,42.70077133178711,43.17501064474778,42.36856211250866,42.46966846766832,113924800.0,AAPL,,,,,
2019-05-30,42.92224884033203,43.14612644193802,42.5298569502953,42.83799169611666,84873600.0,AAPL,,,,,
2019-05-31,42.144691467285156,42.84762410432637,42.12543258600589,42.42393606269451,108174400.0,AAPL,,,,,
2019-06-03,41.718605041503906,42.830779006844566,40.989191769006894,42.27228604104712,161584400.0,AAPL,,,,,
2019-06-04,43.24482727050781,43.29056665364912,42.01228827462216,42.23375989586686,123872000.0,AAPL,,,,,
2019-06-05,43.94294357299805,44.53273623283436,43.60592234445378,44.36181596269383,119093600.0,AAPL,,,,,
2019-06-06,44.58810043334961,44.648283054205194,43.849056086080246,44.07293734575599,90105200.0,AAPL,,,,,
2019-06-07,45.774906158447266,46.20100020037533,44.72050899594306,44.89864722693939,122737600.0,AAPL,,,,,
2019-06-10,46.35987854003906,47.031514995760524,46.12877565173632,46.174515032887804,104883600.0,AAPL,,,,,
2019-06-11,46.896705627441406,47.18317549495311,46.60542379492944,46.90874288645351,107731600.0,AAPL,,,,,
2019-06-12,46.747459411621094,47.17595943552435,46.55487426449177,46.689682765505445,73012800.0,AAPL,,,,,
2019-06-13,46.73782730102539,47.37335570394663,46.605428458411204,46.870229816895666,86698400.0,AAPL,,,,,
2019-06-14,46.398399353027344,46.60301808051534,45.81101632681516,46.11192946128812,75046000.0,AAPL,,,,,
2019-06-17,46.67524337768555,46.93282681381445,46.26118656279589,46.436918825185984,58676400.0,AAPL,,,,,
2019-06-18,47.77296829223633,48.2159115427258,46.99300380186487,47.19521654579407,106204000.0,AAPL,,,,,
2019-06-19,47.63334274291992,48.117213397618876,47.49853425097097,48.06906435913204,84496800.0,AAPL,,,,,
2019-06-20,48.016109466552734,48.292948085628254,47.67186292482436,48.235171440464136,86056000.0,AAPL,,,,,
2019-06-21,47.85240936279297,48.35072326998076,47.70074796960434,47.857225001391846,191202400.0,AAPL,,,,,
2019-06-24,47.804264068603516,48.184618706855936,47.70556368008582,47.79463279139126,72881600.0,AAPL,,,,,
2019-06-25,47.07966995239258,47.9679624930692,47.0122620268344,47.76815571901128,84281200.0,AAPL,,,,,
2019-06-26,48.09795379638672,48.38442367411499,47.508164816316906,47.609271183764086,104270000.0,AAPL,,,,,
2019-06-27,48.08350372314453,48.52404090867039,48.042579985462496,48.215902538422434,83598800.0,AAPL,,,,,
2019-06-28,47.64537811279297,48.02573272756639,47.43594376205445,47.82833196271638,124442400.0,AAPL,,,,,
2019-07-01,48.51923370361328,49.22698197145703,48.302574046560885,48.90921594374924,109012000.0,AAPL,,,,,
2019-07-02,48.80329895019531,48.89959336542265,48.4734993020255,48.485536563085965,67740800.0,AAPL,,,,,
2019-07-03,49.207725524902344,49.214947146502446,48.79366874463457,48.935698867111405,45448000.0,AAPL,,,,,
2019-07-05,49.16437911987305,49.36900147311052,48.84420717833645,48.95253882020051,69062000.0,AAPL,,,,,
2019-07-08,48.150917053222656,48.48312265516908,47.76334078990513,48.34109253757755,101354400.0,AAPL,,,,,
2019-07-09,48.44460678100586,48.50960137077678,47.85962976027634,47.95351450764578,82312000.0,AAPL,,,,,
2019-07-10,48.92366027832031,49.044025532728696,48.521640769387034,48.59145467396729,71588400.0,AAPL,,,,,
2019-07-11,48.56737518310547,49.2029035144077,48.55774757997081,48.942914150703736,80767200.0,AAPL,,,,,
2019-07-12,48.94050979614258,49.109020406021884,48.67570478543524,48.73588740848183,70380800.0,AAPL,,,,,
2019-07-15,49.400306701660156,49.55918603734978,49.109021185260104,49.130686048319255,67789600.0,AAPL,,,,,
2019-07-16,49.22938537597656,49.61696161315287,48.98865488514049,49.25105023857042,67467200.0,AAPL,,,,,
2019-07-17,48.952552795410156,49.37142155004585,48.93329391298632,49.12106342504844,56430000.0,AAPL,,,,,
2019-07-18,49.508628845214844,49.561589841944084,49.03679551251488,49.10901538744161,74162400.0,AAPL,,,,,
2019-07-19,48.76958465576172,49.71084166770983,48.714217676604605,49.53992141910904,83717200.0,AAPL,,,,,
2019-07-22,49.884178161621094,49.886584144425385,49.01514084596864,49.02476845044198,89111600.0,AAPL,,,,,
2019-07-23,50.27416229248047,50.29101519250514,49.90102924160723,50.18268719018874,73420800.0,AAPL,,,,,
2019-07-24,50.23323059082031,50.34878019678023,49.8721348580968,49.99250010233797,59966400.0,AAPL,,,,,
2019-07-25,49.836021423339844,50.37044334446585,49.7662075321245,50.28618621320742,55638400.0,AAPL,,,,,
2019-07-26,50.00934982299805,50.48840111376392,49.86491006978145,49.94675754908495,70475600.0,AAPL,,,,,
2019-07-29,50.47637939453125,50.707482336171395,50.1778758667645,50.18269150622235,86693600.0,AAPL,,,,,
2019-07-30,50.25970458984375,50.59191379641635,49.905830523691705,50.25488895218545,135742800.0,AAPL,,,,,
2019-07-31,51.285221099853516,53.290506488189244,50.86635240527158,52.09889131763655,277125600.0,AAPL,,,,,
2019-08-01,50.175453186035156,52.486467309524926,49.768621752239014,51.49224923181286,216071600.0,AAPL,,,,,
2019-08-02,49.11383819580078,49.693995915709266,48.538492441202635,49.477339932553264,163448400.0,AAPL,,,,,
2019-08-05,46.5428352355957,47.82111363712793,46.35988137306534,47.662234294545044,209572000.0,AAPL,,,,,
2019-08-06,47.42390441894531,47.681487794941866,46.71134058403225,47.25779980051846,143299200.0,AAPL,,,,,
2019-08-07,47.91499328613281,48.04017416467067,46.65838355564884,47.04114413857091,133457600.0,AAPL,,,,,
2019-08-08,48.97180938720703,48.995883909230585,47.99925967351063,48.19425081282987,108038000.0,AAPL,,,,,
2019-08-09,48.56825637817383,48.995965606757785,48.15745670425707,48.64316577909377,98478800.0,AAPL,,,,,
2019-08-12,48.44501495361328,48.82439958010952,48.123626486100825,48.23719999293651,89927600.0,AAPL,,,,,
2019-08-13,50.4965934753418,51.26260825219844,48.44502457316747,48.57551503498898,188874000.0,AAPL,,,,,
2019-08-14,48.99355697631836,49.88522822098317,48.95489286516682,49.09263237843947,146189600.0,AAPL,,,,,
2019-08-15,48.74949645996094,49.57108853841545,48.249289203212776,49.16512643486265,108909600.0,AAPL,,,,,
2019-08-16,49.89972686767578,50.059213562450225,49.25694984004249,49.36327430322545,110481600.0,AAPL,,,,,
2019-08-19,50.83005905151367,51.40517200431087,50.7527308332347,50.89530058757261,97654400.0,AAPL,,,,,
2019-08-20,50.83246994018555,51.55499020977701,50.82280575731211,50.95812644081278,107537200.0,AAPL,,,,,
2019-08-21,51.383426666259766,51.62748695042216,51.13211732227559,51.46800394713053,86141600.0,AAPL,,,,,
2019-08-22,51.33992004394531,51.818376313958105,50.926705296744515,51.516319936160095,89014800.0,AAPL,,,,,
2019-08-23,48.966976165771484,51.24085805695881,48.57067824203147,50.607745216350146,187272000.0,AAPL,,,,,
2019-08-26,49.89731216430664,50.066463044791554,49.55175765604715,49.7450745282639,104174400.0,AAPL,,,,,
2019-08-27,49.334266662597656,50.395088550590955,49.182029063019385,50.22835283433128,103493200.0,AAPL,,,,,
2019-08-28,49.66533660888672,49.71124978586817,49.131302793039325,49.31978575006935,63755200.0,AAPL,,,,,
2019-08-29,50.506248474121094,50.58116156342978,49.938384617678636,50.38301078233765,83962000.0,AAPL,,,,,
2019-08-30,50.44101333618164,50.85422450567726,50.06887771527508,50.78414902983031,84573600.0,AAPL,,,,,
2019-09-03,49.7064094543457,50.01571496902105,49.34877564435469,49.88280939149354,80092000.0,AAPL,,,,,
2019-09-04,50.549747467041016,50.61982293532377,50.097872234787005,50.35643061744374,76752400.0,AAPL,,,,,
2019-09-05,51.53807830810547,51.7048140548305,51.11036535179507,51.22877280501446,95654800.0,AAPL,,,,,
2019-09-06,51.53324508666992,51.8135543549842,51.35201121810315,51.724146826399256,77449200.0,AAPL,,,,,
2019-09-09,51.75313949584961,52.30167499929661,51.00404176976925,51.91504129813677,109237600.0,AAPL,,,,,
2019-09-10,52.36449432373047,52.38382637489405,51.158687590997516,51.678223099876185,127111600.0,AAPL,,,,,
2019-09-11,54.0294189453125,54.05841886028018,52.61337872355765,52.695540847553175,177158400.0,AAPL,,,,,
2019-09-12,53.90861892700195,54.713297768202224,53.85304157152088,54.32183378115821,128906800.0,AAPL,,,,,
2019-09-13,52.85987091064453,53.35282534156367,52.44182587826199,53.16192731584821,159053200.0,AAPL,,,,,
2019-09-16,53.13777542114258,53.19335646923325,52.57232656557026,52.613405805107085,84632400.0,AAPL,,,,,
2019-09-17,53.331085205078125,53.36008513110984,52.94928541603726,53.15227014940944,73274800.0,AAPL,,,,,
2019-09-18,53.831298828125,53.85063088536658,53.02661992060716,53.41808393991366,101360000.0,AAPL,,,,,
2019-09-19,53.3939094543457,54.07051286739975,53.2513360256124,53.64763389063494,88242400.0,AAPL,,,,,
2019-09-20,52.613380432128906,53.78052657097861,52.55055404087898,53.495387156216054,221652400.0,AAPL,,,,,
2019-09-23,52.852622985839844,53.12326435080107,52.59406092757634,52.90820033317037,76662000.0,AAPL,,,,,
2019-09-24,52.601322174072266,53.76363861279714,52.4829183930739,53.41083501983294,124763200.0,AAPL,,,,,
2019-09-25,53.41082763671875,53.52440115310414,52.47082814318885,52.811548692345006,87613600.0,AAPL,,,,,
2019-09-26,53.135345458984375,53.38907357323697,52.87920222092036,53.16192656975773,75334000.0,AAPL,,,,,
2019-09-27,52.87680435180664,53.393924931515635,52.50466867954478,53.29243070292558,101408000.0,AAPL,,,,,
2019-09-30,54.12126922607422,54.26867292782432,53.35283566519596,53.37941678148574,103909600.0,AAPL,,,,,
2019-10-01,54.27107620239258,55.14824916121745,54.176834753799056,54.38706851390145,139223200.0,AAPL,,,,,
2019-10-02,52.91061782836914,54.02701711828092,52.66171995909643,53.90136062172603,138449200.0,AAPL,,,,,
2019-10-03,53.360076904296875,53.39390707344104,51.98511558834471,52.782541530630425,114426000.0,AAPL,,,,,
2019-10-04,54.85586166381836,54.97185398530329,54.10193001022734,54.52480900337578,138478800.0,AAPL,,,,,
2019-10-07,54.86794662475586,55.56146701846818,54.57313924970336,54.677048580523014,122306000.0,AAPL,,,,,
2019-10-08,54.225162506103516,55.109584514788445,54.20824926534909,54.568301815257264,111820000.0,AAPL,,,,,
2019-10-09,54.860687255859375,55.04433620612973,54.52480071129982,54.860687255859375,74770400.0,AAPL,,,,,
2019-10-10,55.600120544433594,55.68469780488162,54.92593233331579,55.07816624002596,113013600.0,AAPL,,,,,
2019-10-11,57.07899856567383,57.424549336470406,56.13658033336911,56.29123307121026,166795600.0,AAPL,,,,,
2019-10-14,56.996829986572266,57.54295028608439,56.70685659674206,56.76243393871669,96427600.0,AAPL,,,,,
2019-10-15,56.86394119262695,57.426971174358926,56.757616731578196,57.12249959816593,87360000.0,AAPL,,,,,
2019-10-16,56.63438415527344,56.84461798587745,56.35165971468161,56.39273895607908,73903200.0,AAPL,,,,,
2019-10-17,56.8542594909668,57.06448955049196,56.42896543744128,56.808346331481616,67585200.0,AAPL,,,,,
2019-10-18,57.12733840942383,57.41006283013521,56.61504811584979,56.68754240795311,97433600.0,AAPL,,,,,
2019-10-21,58.118072509765625,58.23406483418485,57.347227594298715,57.395555885867246,87247200.0,AAPL,,,,,
2019-10-22,57.985172271728516,58.52645505216327,57.9030101178019,58.275145716563195,82293600.0,AAPL,,,,,
2019-10-23,58.763267517089844,58.77776932377022,58.28964507414683,58.50229399224266,75828800.0,AAPL,,,,,
2019-10-24,58.85992431640625,59.15473168555274,58.43221138129828,59.084652529312926,69275200.0,AAPL,,,,,
2019-10-25,59.58486557006836,59.6211108701413,58.69077919188054,58.75843954349177,73477200.0,AAPL,,,,,
2019-10-28,60.181724548339844,60.23005284025767,59.618690913827024,59.787841779145566,96572800.0,AAPL,,,,,
2019-10-29,58.78984069824219,60.350869824381235,58.61585960089341,60.162386922309075,142839600.0,AAPL,,,,,
2019-10-30,58.782588958740234,59.27554705491865,58.28721942603587,59.14505662884302,124522000.0,AAPL,,,,,
2019-10-31,60.111637115478516,60.21071249695855,57.332718309830256,59.74433919769838,139162000.0,AAPL,,,,,
2019-11-01,61.817665100097656,61.84424252732832,60.208307488642674,60.30013013990866,151125200.0,AAPL,,,,,
2019-11-04,62.2236328125,62.30821009897491,61.711346219349835,62.182549887837716,103272000.0,AAPL,,,,,
2019-11-05,62.13421630859375,62.390359568196075,61.93848433426413,62.11488056762878,79897600.0,AAPL,,,,,
2019-11-06,62.160789489746094,62.221200770893624,61.70891428667041,62.047215986211775,75864400.0,AAPL,,,,,
2019-11-07,62.878211975097656,63.10119621347488,62.55828096216872,62.71097564545593,94940400.0,AAPL,,,,,
2019-11-08,63.05030059814453,63.12300883008653,62.252899137211564,62.698860218440345,69986400.0,AAPL,,,,,
2019-11-11,63.54958724975586,63.61502466234938,62.59949104934333,62.60433579956925,81821200.0,AAPL,,,,,
2019-11-12,63.49140167236328,63.69257341677156,63.239341568460596,63.39202883663546,87388800.0,AAPL,,,,,
2019-11-13,64.09977722167969,64.1749115444891,63.275718348031305,63.29025999782884,102734400.0,AAPL,,,,,
2019-11-14,63.65623474121094,64.199142661652,63.525352511616866,63.92526262789053,89182800.0,AAPL,,,,,
2019-11-15,64.41242218017578,64.4172669301016,63.74590293541921,63.90828711842908,100206400.0,AAPL,,,,,
2019-11-18,64.7372055053711,64.81718456959655,64.04160288666964,64.42211920582977,86703200.0,AAPL,,,,,
2019-11-19,64.5408706665039,64.95532233123622,64.32273860067447,64.93108379135208,76167200.0,AAPL,,,,,
2019-11-20,63.789527893066406,64.48997518063773,63.11331175169603,64.35910036351942,106234400.0,AAPL,,,,,
2019-11-21,63.5035400390625,63.988281367043584,63.30236824587357,63.910720979390845,121395200.0,AAPL,,,,,
2019-11-22,63.44778060913086,63.78709799782545,63.21995163460071,63.644100219610024,65325200.0,AAPL,,,,,
2019-11-25,64.56025695800781,64.57722467555617,63.62712864817878,63.67317965491638,84020400.0,AAPL,,,,,
2019-11-26,64.05614471435547,64.75174733500772,63.62229915574079,64.69842549318601,105207600.0,AAPL,,,,,
2019-11-27,64.91655731201172,64.95049275509001,64.30335983216875,64.36879724823537,65235600.0,AAPL,,,,,
2019-11-29,64.77356719970703,64.9553452180411,64.44636528739241,64.61602772979747,46617600.0,AAPL,,,,,
2019-12-02,64.02464294433594,65.01593818792641,63.852561823898604,64.77841224678717,94487200.0,AAPL,,,,,
2019-12-03,62.88306427001953,62.90245066634972,62.11717217509314,62.60675819550197,114430400.0,AAPL,,,,,
2019-12-04,63.438079833984375,63.818603459298735,63.18116758421434,63.275695670586806,67181600.0,AAPL,,,,,
2019-12-05,64.36878967285156,64.44393137417234,63.678039283744006,63.934951563857744,74424400.0,AAPL,,,,,
2019-12-06,65.61214447021484,65.68243401676882,64.78565981879994,64.82929214912951,106075600.0,AAPL,,,,,
2019-12-09,64.69355773925781,65.63394936595046,64.20639051204599,65.44005586276009,128042400.0,AAPL,,,,,
2019-12-10,65.07168579101562,65.4570543021684,64.43666836739611,65.10076909048881,90420400.0,AAPL,,,,,
2019-12-11,65.62667846679688,65.7066648992764,65.07649991980922,65.15163420694876,78756800.0,AAPL,,,,,
2019-12-12,65.7939224243164,66.06053156938063,64.79051196488324,64.90200037225051,137310400.0,AAPL,,,,,
2019-12-13,66.68828582763672,66.72463994743697,65.66548134338474,65.79393749772268,133587600.0,AAPL,,,,,
2019-12-16,67.82984161376953,68.05525192322642,67.13182040577094,67.13666515565427,128186000.0,AAPL,,,,,
2019-12-17,67.96314239501953,68.29276286824187,67.5729218738412,67.75955197392975,114158400.0,AAPL,,,,,
2019-12-18,67.8007583618164,68.32427981555142,67.65048975313191,67.81530000803977,116028400.0,AAPL,,,,,
2019-12-19,67.86861419677734,68.14976498636153,67.60928327063462,67.74258414485224,98369200.0,AAPL,,,,,
2019-12-20,67.7280502319336,68.50605789230497,67.51476289158593,68.4042663685893,275978000.0,AAPL,,,,,
2019-12-23,68.8332748413086,68.89386751282383,67.95346806745674,67.99224826481446,98572000.0,AAPL,,,,,
2019-12-24,68.8987045288086,69.04898055041124,68.57151005661217,69.00050346001484,48478800.0,AAPL,,,,,
2019-12-26,70.26569366455078,70.28266138948504,69.00294433216101,69.03202763400996,93121200.0,AAPL,,,,,
2019-12-27,70.239013671875,71.24970256939069,69.83183274194636,70.558944715347,146266000.0,AAPL,,,,,
