Price,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,TSLA,TSLA,TSLA,TSLA,TSLA,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,NVDA,NVDA,NVDA,NVDA,NVDA,INTC,INTC,INTC,INTC,INTC,AMD,AMD,AMD,AMD,AMD
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-29,15.602255821228027,15.808520855745478,15.535890320516819,15.701961320741981,502810000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-30,15.572027206420898,15.781408850578945,15.476062422186304,15.658022941699352,678501600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,15.59758186340332,15.626558842229771,15.377919923531838,15.428707012699293,464797200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-03,15.626555442810059,15.819734704960357,15.557074939325044,15.66020660367648,401464000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-04,15.852757453918457,15.873634049433088,15.664876414307303,15.761154027879842,376681200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-05,15.971162796020508,16.054977043996523,15.773622153279439,15.783281700014548,328344800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-06,16.06425666809082,16.095288633823547,15.916937692134718,15.987463517373982,257765200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-07,16.288991928100586,16.39086105826681,16.216900958422848,16.34227757679751,370280400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-10,16.580806732177734,16.674840028460164,16.236333242504806,16.257020098976806,345559200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-11,16.799274444580078,16.85537903702931,16.59678835698478,16.631581708042702,282256800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-12,16.798017501831055,16.912111560717882,16.714016299198935,16.83030325132121,308100800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-13,17.06476593017578,17.077929991029773,16.74411291024135,16.75853077088929,307398000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-14,17.05097198486328,17.11334894137104,16.96383708651644,17.00332926798146,272924400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-18,17.113658905029297,17.27664782260343,17.101746972470448,17.113971936421724,260251600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-19,16.843475341796875,17.14187301267062,16.74881596329735,17.074795557130997,313768000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-20,16.64850616455078,16.831870545260994,16.581115707830968,16.70617925823074,305858000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-21,16.463579177856445,16.755707793072247,16.443205352549494,16.699914547038183,278784800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-24,16.535669326782227,16.60995653200239,16.374874974070792,16.397756397482265,288909600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-25,16.36359214782715,16.598986756861056,16.330367293786107,16.593032463943683,231952000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-26,16.215970993041992,16.455754897954066,16.16111847671548,16.412186586112323,276217200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-27,16.539430618286133,16.574222296753486,16.1752094192423,16.209375034981267,301882000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,16.494613647460938,16.698664963001406,16.365473941080264,16.583630085982765,371968800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-03,16.542255401611328,16.6328403400861,16.3871006137115,16.406220641195308,238781200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-04,16.651330947875977,16.695213934203398,16.542566761202778,16.64380982418461,259140000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-05,16.686437606811523,16.7613492052437,16.58519454219226,16.64130249410953,200062800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-06,16.635969161987305,16.75163006153037,16.55290704609697,16.699911255957055,185488800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-07,16.626264572143555,16.674535043180498,16.48866292872187,16.646638407037113,220729600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-10,16.641305923461914,16.716845274258056,16.56043666766788,16.561064404594454,178584000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-11,16.803348541259766,16.886410663814118,16.693643598419744,16.783289423674745,279224400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-12,16.81964874267578,16.842843197037347,16.675152113021447,16.75382677818739,199326400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13,16.63283920288086,16.915250459770533,16.58613558439672,16.845667090123627,257742800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-14,16.446025848388672,16.64035974596483,16.393053238830756,16.574536110223438,237199200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-17,16.510286331176758,16.611527742602934,16.48238970218507,16.54037752846176,199544800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18,16.656343460083008,16.674209683143772,16.46200957386824,16.48395022651112,209647200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19,16.651962280273438,16.80805618043112,16.581123424031237,16.683307277275546,224756000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20,16.57172203063965,16.696159585808513,16.529407536921063,16.609021324453934,208398400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-21,16.702421188354492,16.730004778376152,16.497430821388082,16.672957735995514,374046400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-24,16.90052032470703,16.94158100961738,16.77106759747918,16.876385098850395,355700800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25,17.082319259643555,17.10614145824765,16.913059617492216,16.97292898247538,282293200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-26,16.919010162353516,17.208005093905317,16.89017444725159,17.130271197342676,299768000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-27,16.84629249572754,16.972924581507133,16.772947729991063,16.926533996254253,222031600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-28,16.827486038208008,16.892681945596177,16.745677704062444,16.87324888813683,200564000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,16.823732376098633,16.95130360614648,16.798341668736434,16.90177933944615,168669200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-01,16.977622985839844,16.984519719781602,16.82466280121316,16.855693082057417,200760000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-02,17.00583267211914,17.0349830908361,16.934054746073173,17.000504442948586,180420800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-03,16.88798713684082,17.004274163284304,16.85194164049131,16.969482466998226,162344000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-04,16.66950798034668,16.925904107361838,16.630641871608912,16.919949815485698,275251200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-07,16.407785415649414,16.64067408402783,16.358262843229795,16.55040218831147,289850400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-08,16.40684700012207,16.490849901418763,16.2582742548232,16.461699478494594,243888400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-09,16.622495651245117,16.627823881228448,16.362338084600694,16.38177114205482,206169600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-10,16.40810775756836,16.68268329728052,16.39839038781808,16.63378509094539,239652000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-11,16.286800384521484,16.387728754817307,16.20937950438313,16.267678682601044,271717600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-14,16.351680755615234,16.366724676543704,16.21157158261067,16.35857581629225,205674000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-15,16.235078811645508,16.350425022734292,16.027266138882528,16.30748448044698,266490000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-16,16.267993927001953,16.333189843080888,16.11534672975128,16.237902731597046,214765600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-17,16.453861236572266,16.54225326959036,16.27394518254697,16.299021174036458,284334400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21,16.649139404296875,16.679541954833457,16.423145772803043,16.466401025851454,182548800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22,16.665748596191406,16.669823025969976,16.502758013331977,16.55949034678536,202563200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-23,16.447904586791992,16.647881405348674,16.43850025434888,16.582998542142015,394940000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-24,17.796342849731445,17.866240941868625,17.57567907916877,17.810134649260092,759911600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-25,17.927045822143555,17.928610979320837,17.676918639529706,17.69478319289437,390275200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-28,18.621322631835938,18.67335448699461,17.946165662513877,17.954003166804096,669485600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-29,18.566150665283203,18.680557776123518,18.477760312313695,18.61034667875026,337377600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,18.49594497680664,18.78870138403242,18.48685534635037,18.57587346207845,456640800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-01,18.539512634277344,18.64357466135492,18.37902962075,18.555810356397945,244048000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-02,18.573989868164062,18.62476959364329,18.484032667981825,18.566468743833152,191514400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-05,18.836654663085938,18.83791013674104,18.493121917787143,18.497511053685386,287067200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-06,18.6313533782959,18.944794966982606,18.6313533782959,18.862986620267296,374564400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-07,18.566150665283203,18.72161845388783,18.42196707207216,18.657676353955456,282864400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-08,18.533061981201172,18.73541662009118,18.48294633293783,18.541256357653744,230297200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-09,18.45583724975586,18.478215233492637,18.291619814715613,18.42431718465347,291597600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-12,18.68561553955078,18.711775934580274,18.51446450907502,18.517302577797736,213208800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-13,18.714929580688477,18.739514396340816,18.618482364145073,18.659455934688967,159737200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-14,18.7183895111084,18.829653220567923,18.651253886363712,18.673002307287447,166404000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-15,18.55922508239746,18.804445368454008,18.534640266140563,18.74455975235299,230846000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-16,18.8331241607666,18.833753720430394,18.45142415658586,18.5532310241427,276256400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-19,19.0562801361084,19.14264258740293,18.827448677353306,18.84383911080531,317755200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20,19.060068130493164,19.113334950681967,18.934620762658806,19.05376411577925,234836000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21,19.110496520996094,19.122788085887365,18.97654001011104,19.03232843021876,196859600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-22,19.140756607055664,19.22207755714012,19.04084175892457,19.11963941974849,200760000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-23,19.356975555419922,19.375887595562563,19.115537734533465,19.140122545061573,232209600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-27,19.71944808959961,19.726696442258923,19.404254164368428,19.412133760002018,348866000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28,19.668386459350586,19.851829034629304,19.66113642336386,19.731739687675734,315481600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-29,20.026762008666992,20.073726488938078,19.786899763084623,19.789421368512798,376474000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,19.95174217224121,20.303812411577546,19.822512448813434,20.108707865669633,564020800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-02,19.814634323120117,20.009424103688218,19.620790565268265,19.98200291143244,369350800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-03,20.094839096069336,20.132663168878953,19.802024886487413,19.808643678400514,292709200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-04,20.32430648803711,20.421071842294406,20.04977298553773,20.09169425860764,335482000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-05,20.404054641723633,20.46772435665628,20.25465368256722,20.367807815062132,303805600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-06,20.34794044494629,20.52728749991636,20.313270900493634,20.48442021408264,349938400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-09,20.673532485961914,20.713246917954798,20.24329420880082,20.452897126737927,301660000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-10,20.79488182067871,20.971390774710393,20.644849714746023,20.90078752976055,251108000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-11,20.708839416503906,20.907411619282897,20.622791742518775,20.76841023568032,182724000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-12,20.362443923950195,20.766207162610083,20.276396241391822,20.748555924312278,218996000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-13,20.13960075378418,20.395538647520315,20.051346249622938,20.342584935034775,218100000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-16,20.34258270263672,20.463932842955778,20.17710615673681,20.19034542506264,142244000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-17,20.316110610961914,20.452903498978444,20.254332960462225,20.366855816737488,118904000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-18,20.338172912597656,20.362442943259566,20.155045111535856,20.358029292240317,134056000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-19,20.267562866210938,20.364642956383314,20.15283154449557,20.36243613161192,142112000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-20,20.057968139648438,20.419810117225232,20.05576131397736,20.265364303230644,403592000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-23,20.04031753540039,20.214619736008867,19.98957064324761,20.148428430299127,174776000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-24,19.918968200683594,20.241095756397595,19.89911181813087,20.022667131743116,156144000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-25,19.936609268188477,20.011624475087046,19.77995838027025,19.90351363083921,147476000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-26,20.055753707885742,20.08884934714135,19.813055158868206,19.938817241388193,130516000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-27,20.29404640197754,20.298458369660327,20.027076066016207,20.03810851019514,256116000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,20.50365447998047,20.680163530903805,20.318319808179456,20.32052663422764,197929200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-01,20.633821487426758,20.755171628518237,20.54777381767625,20.633821487426758,152892000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-02,20.625,20.75296726550774,20.538950636725513,20.711047679959808,113860000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-03,20.746347427368164,20.761791838805852,20.563219632239406,20.666918544741584,91567200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-07,21.17438316345215,21.178795131534727,20.76179429016688,20.770619909646832,225872000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-08,21.03758430480957,21.357506633415287,20.722075626702942,21.240568461591813,260888000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-09,21.046405792236328,21.169961048932393,20.907406128453253,21.05743823300453,145744000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-10,20.96919059753418,21.0817151334848,20.633823815218708,20.686777528204104,158744000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-11,21.008901596069336,21.156726899791956,20.9294727229288,21.039790415255723,136072000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-14,21.280277252197266,21.37735733764085,21.103769995307303,21.150103213365195,171240000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-15,21.030973434448242,21.36854544226559,20.966988944625037,21.357514678491643,181911600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-16,20.911821365356445,21.423695387414806,20.90299574802439,21.395013393571425,213585200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-17,20.5389461517334,21.022138159314338,20.424216497944855,20.966979315830276,229192000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-18,20.83460235595703,20.902998796111063,20.52350561206682,20.65588820803733,199952000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
